Date,2021/06/29
Name,元大標普500基金
Net Asset,5834498846
Shares Outstanding,159485000
ETF Currency,NTD
NAV per Share,36.58

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
ITW_US,ILLINOIS TOOL WORKS,USD,1597.0,,,0.17,,1.0,27.89
APD_US,AIR PRODUCTS &_CNEMICALS INC,USD,1229.0,,,0.17,,1.0,27.89
ADSK_US,AUTODESK INC,USD,1222.0,,,0.17,,1.0,27.89
BSX_US,BOSTON SCIENTIFIC CORP,USD,7892.0,,,0.17,,1.0,27.89
ADI_US,ANALOG DEVICES INC,USD,2048.0,,,0.16,,1.0,27.89
D_US,DOMINION ENERGY INC,USD,4479.0,,,0.16,,1.0,27.89
F_US,FORD MOTOR CO,USD,21776.0,,,0.16,,1.0,27.89
MCO_US,MOODY`S CORP,USD,894.0,,,0.16,,1.0,27.89
ETN_US,EATON CORP PLC,USD,2213.0,,,0.16,,1.0,27.89
REGN_US,REGENERON PHARMACEUTICALS,USD,581.0,,,0.15,,1.0,27.89
EMR_US,EMERSON ELECTRIC CO,USD,3331.0,,,0.15,,1.0,27.89
HUM_US,HUMANA INC,USD,717.0,,,0.15,,1.0,27.89
GPN_US,GLOBAL PAYMENTS INC,USD,1640.0,,,0.15,,1.0,27.89
PGR_US,PROGRESSIVE CORP,USD,3250.0,,,0.15,,1.0,27.89
NXPI_US,NXP SEMICONDUCTORS NV,USD,1532.0,,,0.15,,1.0,27.89
NOC_US,NORTHROP GRUMMAN CORP,USD,831.0,,,0.15,,1.0,27.89
AON_US,AON PLC-CLASS A,USD,1253.0,,,0.15,,1.0,27.89
FCX_US,FREEPORT-MCMORAN INC,USD,8140.0,,,0.14,,1.0,27.89
HCA_US,HCA HEALTHCARE INC,USD,1460.0,,,0.14,,1.0,27.89
TWTR_US,TWITTER INC,USD,4433.0,,,0.14,,1.0,27.89
WM_US,WASTE MANAGEMENT INC,USD,2157.0,,,0.14,,1.0,27.89
IDXX_US,IDEXX LABORATORIES INC,USD,474.0,,,0.14,,1.0,27.89
BIIB_US,BIOGEN INC,USD,836.0,,,0.14,,1.0,27.89
ECL_US,ECOLAB INC,USD,1382.0,,,0.14,,1.0,27.89
EOG_US,EOG RESOURCES INC,USD,3241.0,,,0.14,,1.0,27.89
VRTX_US,VERTEX PHARMACEUTICALS INC,USD,1438.0,,,0.13,,1.0,27.89
NEM_US,NEWMONT CORP,USD,4450.0,,,0.13,,1.0,27.89
DG_US,DOLLAR GENERAL CORP,USD,1312.0,,,0.13,,1.0,27.89
ROP_US,ROPER TECHNOLOGIES INC,USD,585.0,,,0.13,,1.0,27.89
KLAC_US,KLA CORP,USD,851.0,,,0.13,,1.0,27.89
JCI_US,JOHNSON CONTROLS INTERNATION,USD,3981.0,,,0.13,,1.0,27.89
DOW_US,DOW INC,USD,4149.0,,,0.13,,1.0,27.89
IQV_US,IQVIA HOLDINGS INC,USD,1064.0,,,0.12,,1.0,27.89
SLB_US,SCHLUMBERGER LTD,USD,7766.0,,,0.12,,1.0,27.89
PSA_US,PUBLIC STORAGE,USD,845.0,,,0.12,,1.0,27.89
MET_US,METLIFE INC,USD,4133.0,,,0.12,,1.0,27.89
LHX_US,L3HARRIS TECHNOLOGIES INC,USD,1138.0,,,0.12,,1.0,27.89
KMB_US,KIMBERLY-CLARK CORP,USD,1874.0,,,0.12,,1.0,27.89
A_US,AGILENT TECHNOLOGIES INC,USD,1685.0,,,0.12,,1.0,27.89
ALGN_US,ALIGN TECHNOLOGY INC,USD,400.0,,,0.12,,1.0,27.89
TEL_US,TE CONNECTIVITY LTD,USD,1834.0,,,0.12,,1.0,27.89
ROST_US,ROSS STORES INC,USD,1981.0,,,0.12,,1.0,27.89
EBAY_US,EBAY INC,USD,3595.0,,,0.12,,1.0,27.89
TROW_US,T ROWE PRICE GROUP INC,USD,1241.0,,,0.12,,1.0,27.89
MSCI_US,MSCI INC,USD,458.0,,,0.12,,1.0,27.89
EXC_US,EXELON CORP,USD,5427.0,,,0.12,,1.0,27.89
