Date,2021/06/29
Name,元大MSCI中國A股國際通ETF基金
Net Asset,1269125811
Shares Outstanding,43488000
ETF Currency,NTD
NAV per Share,29.18

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
600779_CN,水井坊,CNY,3200.0,,,0.14,,1.0,4.323
603345_CN,安井食品,CNY,1600.0,,,0.14,,1.0,4.323
002064_CN,華峰化學,CNY,29900.0,,,0.14,,1.0,4.323
601799_CN,星宇股份,CNY,1800.0,,,0.14,,1.0,4.323
600176_CN,中國巨石,CNY,25917.0,,,0.13,,1.0,4.323
300316_CN,晶盛機電,CNY,8300.0,,,0.13,,1.0,4.323
600958_CN,東方證券,CNY,38500.0,,,0.13,,1.0,4.323
002791_CN,堅朗五金,CNY,2100.0,,,0.13,,1.0,4.323
300496_CN,中科創達,CNY,2800.0,,,0.13,,1.0,4.323
601669_CN,中國電建,CNY,98800.0,,,0.13,,1.0,4.323
603160_CN,匯頂科技,CNY,3006.0,,,0.13,,1.0,4.323
600115_CN,東方航空,CNY,72300.0,,,0.13,,1.0,4.323
300146_CN,湯臣倍健,CNY,11000.0,,,0.13,,1.0,4.323
601360_CN,三六零,CNY,30800.0,,,0.13,,1.0,4.323
300003_CN,樂普醫療,CNY,11531.0,,,0.13,,1.0,4.323
600061_CN,國投資本,CNY,41496.0,,,0.12,,1.0,4.323
601995_CN,中金公司,CNY,5700.0,,,0.12,,1.0,4.323
002938_CN,鵬鼎控股,CNY,10000.0,,,0.12,,1.0,4.323
600845_CN,寶信軟件,CNY,7210.0,,,0.12,,1.0,4.323
601111_CN,中國國航,CNY,42900.0,,,0.12,,1.0,4.323
601618_CN,中國中冶,CNY,115200.0,,,0.12,,1.0,4.323
600143_CN,金發科技,CNY,16700.0,,,0.12,,1.0,4.323
601233_CN,桐昆股份,CNY,14800.0,,,0.12,,1.0,4.323
600183_CN,生益科技,CNY,14800.0,,,0.12,,1.0,4.323
600704_CN,物產中大,CNY,32700.0,,,0.12,,1.0,4.323
300661_CN,圣邦股份,CNY,1650.0,,,0.12,,1.0,4.323
601021_CN,春秋航空,CNY,6000.0,,,0.12,,1.0,4.323
002555_CN,三七互娛,CNY,13700.0,,,0.12,,1.0,4.323
603816_CN,顧家家居,CNY,4100.0,,,0.11,,1.0,4.323
000425_CN,徐工機械,CNY,50600.0,,,0.11,,1.0,4.323
600009_CN,上海機場,CNY,6400.0,,,0.11,,1.0,4.323
601878_CN,浙商證券,CNY,25100.0,,,0.11,,1.0,4.323
300285_CN,國瓷材料,CNY,6500.0,,,0.11,,1.0,4.323
300676_CN,華大基因,CNY,2700.0,,,0.11,,1.0,4.323
600754_CN,錦江酒店,CNY,5900.0,,,0.11,,1.0,4.323
002252_CN,上海萊士,CNY,43500.0,,,0.11,,1.0,4.323
002074_CN,國軒高科,CNY,8300.0,,,0.11,,1.0,4.323
002602_CN,世紀華通,CNY,48160.0,,,0.11,,1.0,4.323
601838_CN,成都銀行,CNY,23400.0,,,0.11,,1.0,4.323
600362_CN,江西銅業,CNY,13400.0,,,0.11,,1.0,4.323
601636_CN,旗濱集團,CNY,17400.0,,,0.11,,1.0,4.323
002607_CN,中公教育,CNY,14600.0,,,0.11,,1.0,4.323
002920_CN,德賽西威,CNY,3000.0,,,0.11,,1.0,4.323
600161_CN,天壇生物,CNY,8880.0,,,0.11,,1.0,4.323
300207_CN,欣旺達,CNY,10200.0,,,0.11,,1.0,4.323
002459_CN,晶澳科技,CNY,6900.0,,,0.11,,1.0,4.323
688008_CN,瀾起科技,CNY,4900.0,,,0.11,,1.0,4.323
002625_CN,光啟技術,CNY,14000.0,,,0.1,,1.0,4.323
600383_CN,金地集團,CNY,29200.0,,,0.1,,1.0,4.323
601881_CN,中國銀河,CNY,27800.0,,,0.1,,1.0,4.323
300223_CN,北京君正,CNY,3100.0,,,0.1,,1.0,4.323
603185_CN,上機數控,CNY,1800.0,,,0.1,,1.0,4.323
600089_CN,特變電工,CNY,24000.0,,,0.1,,1.0,4.323
000703_CN,逸石化,CNY,23816.0,,,0.1,,1.0,4.323
000066_CN,中國長城,CNY,18900.0,,,0.1,,1.0,4.323
601933_CN,永輝超市,CNY,61500.0,,,0.1,,1.0,4.323
603517_CN,絕味食品,CNY,4000.0,,,0.1,,1.0,4.323
601727_CN,上海電氣,CNY,68800.0,,,0.1,,1.0,4.323
600079_CN,人福醫藥,CNY,10600.0,,,0.1,,1.0,4.323
600298_CN,安琪酵母,CNY,5400.0,,,0.1,,1.0,4.323
002624_CN,完美世界,CNY,12550.0,,,0.1,,1.0,4.323
601216_CN,君正集團,CNY,54500.0,,,0.1,,1.0,4.323
002340_CN,格林美,CNY,30900.0,,,0.1,,1.0,4.323
300144_CN,宋城演藝,CNY,16914.0,,,0.1,,1.0,4.323
603658_CN,安圖生物,CNY,3830.0,,,0.1,,1.0,4.323
000825_CN,太鋼不,CNY,36800.0,,,0.1,,1.0,4.323
600352_CN,浙江龍盛,CNY,21000.0,,,0.1,,1.0,4.323
600018_CN,上港集團,CNY,59900.0,,,0.1,,1.0,4.323
600885_CN,宏發股份,CNY,4900.0,,,0.1,,1.0,4.323
600674_CN,川投能源,CNY,23700.0,,,0.1,,1.0,4.323
600219_CN,南山鋁業,CNY,77200.0,,,0.1,,1.0,4.323
300558_CN,貝達藥業,CNY,2700.0,,,0.1,,1.0,4.323
002353_CN,杰瑞股份,CNY,6200.0,,,0.1,,1.0,4.323
002508_CN,老板電器,CNY,6200.0,,,0.1,,1.0,4.323
600489_CN,中金黃金,CNY,31300.0,,,0.1,,1.0,4.323
601865_CN,福萊特,CNY,7300.0,,,0.09,,1.0,4.323
601162_CN,天風證券,CNY,56000.0,,,0.09,,1.0,4.323
603127_CN,昭衍新藥,CNY,1500.0,,,0.09,,1.0,4.323
002202_CN,金風科技,CNY,22312.0,,,0.09,,1.0,4.323
688002_CN,睿創微納,CNY,2900.0,,,0.09,,1.0,4.323
601689_CN,拓普集團,CNY,7200.0,,,0.09,,1.0,4.323
600332_CN,白云山,CNY,9100.0,,,0.09,,1.0,4.323
688009_CN,中國通號,CNY,47800.0,,,0.09,,1.0,4.323
300751_CN,邁為股份,CNY,700.0,,,0.09,,1.0,4.323
603444_CN,吉比特,CNY,500.0,,,0.09,,1.0,4.323
002185_CN,華天科技,CNY,17700.0,,,0.09,,1.0,4.323
300450_CN,先導智能,CNY,4703.0,,,0.09,,1.0,4.323
601699_CN,潞安環能,CNY,19400.0,,,0.09,,1.0,4.323
603589_CN,口子窖,CNY,3900.0,,,0.09,,1.0,4.323
603233_CN,大參林,CNY,5160.0,,,0.09,,1.0,4.323
000977_CN,浪潮信息,CNY,9380.0,,,0.09,,1.0,4.323
002080_CN,中材科技,CNY,10900.0,,,0.09,,1.0,4.323
002444_CN,巨星科技,CNY,7400.0,,,0.09,,1.0,4.323
601607_CN,上海醫藥,CNY,12500.0,,,0.09,,1.0,4.323
000783_CN,長江證券,CNY,35700.0,,,0.09,,1.0,4.323
300724_CN,捷佳偉創,CNY,2300.0,,,0.09,,1.0,4.323
