Date,2021/06/29
Name,元大日經225基金
Net Asset,215950594
Shares Outstanding,5925000
ETF Currency,NTD
NAV per Share,36.45

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
8354_JP,FUKUOKA FINANCIAL GROUP INC,JPY,200.0,,,0.05,,1.0,0.2521
8316_JP,SUMITOMO MITSUI FINANCIAL GR,JPY,100.0,,,0.05,,1.0,0.2521
9107_JP,KAWASAKI KISEN KAISHA LTD,JPY,100.0,,,0.05,,1.0,0.2521
7186_JP,CONCORDIA FINANCIAL GROUP LT,JPY,900.0,,,0.04,,1.0,0.2521
7762_JP,CITIZEN WATCH CO LTD,JPY,900.0,,,0.04,,1.0,0.2521
8309_JP,SUMITOMO MITSUI TRUST HOLDIN,JPY,100.0,,,0.04,,1.0,0.2521
1605_JP,INPEX CORP,JPY,400.0,,,0.04,,1.0,0.2521
3401_JP,TEIJIN LTD,JPY,200.0,,,0.04,,1.0,0.2521
4004_JP,SHOWA DENKO K K,JPY,100.0,,,0.04,,1.0,0.2521
7011_JP,MITSUBISHI HEAVY INDUSTRIES,JPY,100.0,,,0.04,,1.0,0.2521
5706_JP,MITSUI MINING & SMELTING CO,JPY,100.0,,,0.04,,1.0,0.2521
5232_JP,SUMITOMO OSAKA CEMENT CO LTD,JPY,100.0,,,0.04,,1.0,0.2521
1808_JP,HASEKO CORP,JPY,200.0,,,0.04,,1.0,0.2521
8795_JP,T&D HOLDINGS INC,JPY,200.0,,,0.03,,1.0,0.2521
4631_JP,DIC CORP,JPY,100.0,,,0.03,,1.0,0.2521
5801_JP,FURUKAWA ELECTRIC CO LTD,JPY,100.0,,,0.03,,1.0,0.2521
3436_JP,SUMCO CORP,JPY,100.0,,,0.03,,1.0,0.2521
6472_JP,NTN CORP,JPY,900.0,,,0.03,,1.0,0.2521
7013_JP,IHI CORP,JPY,100.0,,,0.03,,1.0,0.2521
9202_JP,ANA HOLDINGS INC,JPY,100.0,,,0.03,,1.0,0.2521
8304_JP,AOZORA BANK LTD,JPY,100.0,,,0.03,,1.0,0.2521
5233_JP,TAIHEIYO CEMENT CORP,JPY,100.0,,,0.03,,1.0,0.2521
7012_JP,KAWASAKI HEAVY INDUSTRIES,JPY,100.0,,,0.03,,1.0,0.2521
1333_JP,MARUHA NICHIRO CORP,JPY,100.0,,,0.03,,1.0,0.2521
4208_JP,UBE INDUSTRIES LTD,JPY,100.0,,,0.03,,1.0,0.2521
5711_JP,MITSUBISHI MATERIALS CORP,JPY,100.0,,,0.03,,1.0,0.2521
4689_JP,Z HOLDINGS CORP,JPY,400.0,,,0.03,,1.0,0.2521
7261_JP,MAZDA MOTOR CORP,JPY,200.0,,,0.03,,1.0,0.2521
5703_JP,NIPPON LIGHT METAL HOLDINGS,JPY,110.0,,,0.02,,1.0,0.2521
8750_JP,DAI-ICHI LIFE HOLDINGS INC,JPY,100.0,,,0.02,,1.0,0.2521
5401_JP,NIPPON STEEL CORP,JPY,100.0,,,0.02,,1.0,0.2521
5707_JP,TOHO ZINC CO LTD,JPY,100.0,,,0.02,,1.0,0.2521
8411_JP,MIZUHO FINANCIAL GROUP INC,JPY,110.0,,,0.02,,1.0,0.2521
5541_JP,PACIFIC METALS CO LTD,JPY,100.0,,,0.02,,1.0,0.2521
8303_JP,SHINSEI BANK LTD,JPY,100.0,,,0.02,,1.0,0.2521
7004_JP,HITACHI ZOSEN CORP,JPY,200.0,,,0.02,,1.0,0.2521
9502_JP,CHUBU ELECTRIC POWER CO INC,JPY,100.0,,,0.02,,1.0,0.2521
3101_JP,TOYOBO CO LTD,JPY,100.0,,,0.02,,1.0,0.2521
5411_JP,JFE HOLDINGS INC,JPY,100.0,,,0.02,,1.0,0.2521
3863_JP,NIPPON PAPER INDUSTRIES CO L,JPY,100.0,,,0.01,,1.0,0.2521
9503_JP,KANSAI ELECTRIC POWER CO INC,JPY,100.0,,,0.01,,1.0,0.2521
6703_JP,OKI ELECTRIC INDUSTRY CO LTD,JPY,100.0,,,0.01,,1.0,0.2521
5406_JP,KOBE STEEL LTD,JPY,100.0,,,0.01,,1.0,0.2521
